mean_score,median_score,max_score,min_score,evaluation_seed,num_games,evaluator_type,evaluator_config,heuristic,scores,extra_info
3.86,2.0,23,0,42,50,tetris.heuristic_bot_gym.evaluators.evaluator.EvaluatorImpl,"{'board_size': (5, 20), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_selection_fn>, 'runner_config': {'cls': <class 'tetris.heuristic_bot_gym.evaluators.runners.parallel.ParallelRunner'>, 'params': {'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'callback_interval_frames': 1000, 'fps': 60, 'num_workers': None}}}","Heuristic(sum_of_cell_heights_close_to_top_weight=1000000.0, num_distinct_overhangs_weight=14.28200459973235, num_rows_with_overhung_holes_weight=5.992567087282148, num_overhung_cells_weight=0.47296546559291547, num_overhanging_cells_weight=0.04961999808069783, num_narrow_gaps_weight=20.434313335543326, sum_of_cell_heights_weight=0.04895973843887606, sum_of_adjacent_height_differences_weight=2.9046525787750297, close_to_top_threshold=2)","[1, 3, 23, 5, 1, 1, 7, 14, 0, 8, 7, 4, 0, 3, 14, 0, 2, 4, 17, 0, 3, 21, 0, 1, 6, 3, 0, 0, 1, 0, 1, 5, 0, 0, 0, 0, 3, 13, 2, 0, 0, 3, 5, 0, 0, 2, 1, 3, 3, 3]",
9425.0,9425.0,9425,9425,42,1,tetris.heuristic_gym.evaluators.evaluator.EvaluatorImpl,"{'board_size': (20, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_selection_fn>, 'runner': {'cls': <class 'tetris.heuristic_gym.evaluators.runners.parallel.ParallelRunner'>, 'params': {'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'callback_interval_frames': 1000, 'fps': 60, 'num_workers': None}}}","Heuristic(sum_of_cell_heights_close_to_top_weight=1000000.0, num_distinct_overhangs_weight=14.28200459973235, num_rows_with_overhung_holes_weight=5.992567087282148, num_overhung_cells_weight=0.47296546559291547, num_overhanging_cells_weight=0.04961999808069783, num_narrow_gaps_weight=20.434313335543326, sum_of_cell_heights_weight=0.04895973843887606, sum_of_adjacent_height_differences_weight=2.9046525787750297, close_to_top_threshold=2)",[9425],
