mean_score,median_score,max_score,min_score,evaluation_seed,num_games,evaluator_type,evaluator_config,heuristic,scores,extra_info
1201.24,736.0,6917,35,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=8.345201475682277, num_distinct_overhangs_weight=11.123357443875676, num_rows_with_overhung_holes_weight=37.50791254162186, num_overhung_cells_weight=0.08233812595225948, num_overhanging_cells_weight=0.18083911248783577, num_narrow_gaps_weight=32.92722731681899, sum_of_cell_heights_weight=0.12112089825892093, sum_of_adjacent_height_differences_weight=3.6178642320559384, close_to_top_threshold=5)","[1277, 3753, 370, 699, 1989, 357, 417, 955, 832, 704, 168, 305, 147, 341, 144, 725, 3624, 1873, 1871, 245, 164, 3106, 747, 1310, 312, 82, 1294, 1343, 35, 3438, 665, 2162, 805, 2123, 301, 182, 2218, 1254, 629, 6917, 757, 2834, 1023, 320, 507, 265, 625, 1740, 707, 1401]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_19-04-18_fitness-5440.pkl', 'top_k': 2}"
1388.42,1016.5,6787,45,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=3.116300409583526, num_distinct_overhangs_weight=40.6451287830969, num_rows_with_overhung_holes_weight=4.404032764256696, num_overhung_cells_weight=0.06657488153802556, num_overhanging_cells_weight=0.39199378245811206, num_narrow_gaps_weight=49.47870923699783, sum_of_cell_heights_weight=0.018160582538573174, sum_of_adjacent_height_differences_weight=3.5787490066447556, close_to_top_threshold=5)","[1974, 881, 2097, 600, 187, 500, 1548, 2912, 2339, 1535, 468, 279, 445, 127, 1559, 6787, 2162, 1829, 2858, 2330, 101, 4741, 1028, 2482, 604, 1647, 4364, 1628, 1875, 172, 561, 521, 785, 1811, 667, 1667, 45, 2523, 625, 1609, 1005, 140, 326, 1219, 549, 554, 1255, 948, 434, 118]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_18-57-53_fitness-10819.pkl', 'top_k': 2}"
1405.44,1296.5,4777,12,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=126.65125783520202, num_distinct_overhangs_weight=26.800740455090615, num_rows_with_overhung_holes_weight=18.139577469697326, num_overhung_cells_weight=0.003542541828671449, num_overhanging_cells_weight=0.00230306778900128, num_narrow_gaps_weight=40.84600656772686, sum_of_cell_heights_weight=0.029075089708049718, sum_of_adjacent_height_differences_weight=8.595015275726299, close_to_top_threshold=1)","[2350, 307, 2077, 423, 2916, 2833, 4056, 1439, 1819, 161, 727, 1227, 2982, 315, 1348, 436, 447, 2135, 388, 1298, 144, 488, 1952, 12, 1815, 2021, 1295, 1874, 247, 681, 204, 1757, 1743, 590, 1706, 4777, 3201, 4690, 192, 1427, 724, 1306, 2512, 449, 298, 426, 128, 650, 64, 3215]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_18-40-48_fitness-5511.pkl', 'top_k': 2}"
1096.6,875.5,6709,31,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=3.6604513342428637, num_distinct_overhangs_weight=17.268561181127676, num_rows_with_overhung_holes_weight=2.178979588684922, num_overhung_cells_weight=0.08587306466961521, num_overhanging_cells_weight=0.2446441130663634, num_narrow_gaps_weight=12.832566470583153, sum_of_cell_heights_weight=0.025601478002811002, sum_of_adjacent_height_differences_weight=1.4314286145367283, close_to_top_threshold=6)","[298, 646, 933, 1508, 1569, 1219, 364, 207, 865, 1097, 712, 109, 444, 1373, 728, 3167, 511, 2441, 1160, 2402, 303, 1010, 115, 635, 31, 1656, 6709, 947, 970, 1161, 535, 1819, 800, 2776, 2323, 92, 294, 257, 787, 1075, 886, 978, 457, 466, 334, 555, 1566, 1088, 2129, 323]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_18-34-09_fitness-3622.pkl', 'top_k': 2}"
3194.52,2165.0,11785,247,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=3.95073274998884, num_distinct_overhangs_weight=18.343929448655967, num_rows_with_overhung_holes_weight=2.211412683184758, num_overhung_cells_weight=0.1552382868567337, num_overhanging_cells_weight=0.5980383542991182, num_narrow_gaps_weight=19.189920202158028, sum_of_cell_heights_weight=0.03161172777122562, sum_of_adjacent_height_differences_weight=2.6979518121406003, close_to_top_threshold=3)","[2003, 3147, 2533, 3767, 4205, 305, 928, 3170, 6086, 10680, 2533, 289, 405, 247, 10230, 3227, 571, 1808, 1726, 1095, 1111, 2355, 6173, 3794, 1452, 577, 923, 6481, 7271, 1149, 1684, 994, 6818, 2167, 6676, 3049, 11785, 2804, 626, 5860, 562, 1561, 4245, 8971, 482, 2163, 1310, 1880, 3693, 2155]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_18-29-04_fitness-11044.pkl', 'top_k': 2}"
2851.66,1555.5,16226,87,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=33.8031218745943, num_distinct_overhangs_weight=14.371788000386662, num_rows_with_overhung_holes_weight=7.463070292233351, num_overhung_cells_weight=0.4824898260174763, num_overhanging_cells_weight=0.002690107454891018, num_narrow_gaps_weight=25.30259579243286, sum_of_cell_heights_weight=0.0255990497101178, sum_of_adjacent_height_differences_weight=2.1476252628484374, close_to_top_threshold=2)","[608, 16226, 634, 602, 432, 2400, 87, 2323, 3094, 672, 2851, 12415, 281, 4896, 242, 798, 2101, 3777, 1341, 5401, 1463, 3057, 709, 444, 1386, 565, 1742, 1648, 7117, 6158, 530, 6317, 920, 3326, 10459, 927, 1336, 788, 4709, 4927, 2114, 371, 3010, 3464, 436, 843, 1050, 6680, 3945, 961]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_18-13-37_fitness-10301.pkl', 'top_k': 2}"
1497.62,1255.0,4568,90,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=35.78162818276235, num_distinct_overhangs_weight=18.21309139313008, num_rows_with_overhung_holes_weight=13.918784349246334, num_overhung_cells_weight=0.023831515793381927, num_overhanging_cells_weight=0.05518608971564584, num_narrow_gaps_weight=31.340895570405912, sum_of_cell_heights_weight=0.20245362546954213, sum_of_adjacent_height_differences_weight=2.7373151209345816, close_to_top_threshold=3)","[2375, 1911, 2737, 597, 3581, 100, 441, 903, 180, 90, 1301, 327, 4568, 246, 2898, 293, 1257, 1820, 1068, 1925, 1601, 424, 1034, 368, 2190, 1319, 3212, 201, 1043, 3699, 355, 483, 463, 1004, 654, 1347, 1049, 2009, 2976, 2487, 2193, 1253, 406, 2461, 2367, 2468, 459, 2796, 430, 3512]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_18-05-34_fitness-7583.pkl', 'top_k': 2}"
1692.94,1296.0,7926,45,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=9.321991268041856, num_distinct_overhangs_weight=40.65139231018246, num_rows_with_overhung_holes_weight=3.342184288178296, num_overhung_cells_weight=1.5226275417428934, num_overhanging_cells_weight=0.004724634867413834, num_narrow_gaps_weight=46.394885026979615, sum_of_cell_heights_weight=0.030849545674186026, sum_of_adjacent_height_differences_weight=2.607596078020337, close_to_top_threshold=4)","[1978, 2717, 3086, 463, 4417, 2566, 973, 2744, 472, 73, 308, 2649, 152, 359, 357, 803, 4750, 304, 365, 2945, 1571, 505, 295, 631, 1818, 551, 1292, 1312, 380, 4024, 535, 1926, 2305, 591, 7926, 1548, 45, 292, 1300, 176, 2736, 2263, 3113, 622, 82, 2645, 6022, 3139, 440, 2081]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_17-27-18_fitness-7698.pkl', 'top_k': 2}"
1014.12,780.0,5231,36,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=39.484673199655234, num_distinct_overhangs_weight=20.53906149696875, num_rows_with_overhung_holes_weight=73.66765947567043, num_overhung_cells_weight=0.47715925061810877, num_overhanging_cells_weight=0.013110398918800894, num_narrow_gaps_weight=53.415982513883286, sum_of_cell_heights_weight=0.04588018008096407, sum_of_adjacent_height_differences_weight=13.632224336440874, close_to_top_threshold=1)","[1077, 1514, 2453, 602, 1663, 387, 87, 2077, 1381, 128, 227, 1982, 276, 66, 1659, 804, 131, 1807, 209, 661, 569, 5231, 2020, 923, 36, 1105, 994, 1344, 797, 67, 122, 2284, 806, 499, 1005, 632, 1231, 162, 713, 179, 371, 763, 600, 1153, 3317, 613, 286, 1506, 1739, 448]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_17-15-24_fitness-6071.pkl', 'top_k': 2}"
2049.36,1842.0,9075,44,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=16.087334490998717, num_distinct_overhangs_weight=35.90965451833261, num_rows_with_overhung_holes_weight=4.097797340547804, num_overhung_cells_weight=1.6721653238748428, num_overhanging_cells_weight=0.003657899024300427, num_narrow_gaps_weight=50.15254507558142, sum_of_cell_heights_weight=0.02233566709823937, sum_of_adjacent_height_differences_weight=2.354335024590378, close_to_top_threshold=3)","[3469, 2177, 177, 936, 3368, 3156, 9075, 4214, 3535, 662, 1456, 4421, 3263, 5609, 1261, 3448, 2475, 1813, 629, 999, 2138, 3141, 132, 2881, 2261, 1871, 278, 1297, 815, 388, 3366, 2316, 783, 3129, 67, 813, 44, 990, 294, 909, 439, 2088, 401, 199, 1428, 4188, 2562, 1006, 3571, 2530]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_17-09-14_fitness-5650.pkl', 'top_k': 2}"
1522.22,1024.0,5596,21,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=2.097313141509595, num_distinct_overhangs_weight=18.270385750532444, num_rows_with_overhung_holes_weight=7.226832173580806, num_overhung_cells_weight=0.01641565038783672, num_overhanging_cells_weight=0.008460365760929955, num_narrow_gaps_weight=24.825617954906388, sum_of_cell_heights_weight=0.06411707660651163, sum_of_adjacent_height_differences_weight=3.1461011045357163, close_to_top_threshold=2)","[1892, 878, 1513, 594, 227, 936, 4001, 620, 1146, 1953, 2427, 2247, 249, 414, 293, 3278, 1900, 755, 436, 4228, 297, 1708, 99, 4896, 2105, 2555, 1553, 2495, 816, 477, 51, 389, 77, 1364, 416, 1444, 5596, 306, 1112, 553, 21, 1432, 3749, 4395, 137, 1391, 629, 884, 5131, 46]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-10_19-54-43_fitness-39998.pkl', 'top_k': 2}"
1856.22,1368.5,6985,92,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=2.056448262207067, num_distinct_overhangs_weight=24.091626563218014, num_rows_with_overhung_holes_weight=8.910819672139123, num_overhung_cells_weight=0.168365268704444, num_overhanging_cells_weight=0.08266106658303753, num_narrow_gaps_weight=46.69101467760316, sum_of_cell_heights_weight=0.223224591569324, sum_of_adjacent_height_differences_weight=4.082907246625162, close_to_top_threshold=3)","[3458, 4009, 2152, 4693, 3422, 1383, 284, 649, 732, 3755, 664, 2829, 6985, 1122, 2010, 2797, 2519, 1897, 499, 3072, 297, 716, 2708, 547, 2265, 575, 2542, 866, 308, 489, 3861, 385, 1969, 890, 472, 974, 1354, 1074, 808, 3199, 598, 4414, 1476, 3502, 481, 573, 2507, 1202, 2736, 92]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-10_16-59-32_fitness-34927.pkl', 'top_k': 2}"
1134.88,655.0,5259,56,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=36.79929794955888, num_distinct_overhangs_weight=20.423050194510857, num_rows_with_overhung_holes_weight=10.275977646382325, num_overhung_cells_weight=0.030992204833542047, num_overhanging_cells_weight=0.006244639789034153, num_narrow_gaps_weight=38.98924026744162, sum_of_cell_heights_weight=0.15628064516289825, sum_of_adjacent_height_differences_weight=3.3751387872671375, close_to_top_threshold=1)","[286, 279, 2266, 331, 3073, 400, 1733, 56, 540, 1671, 1250, 975, 625, 254, 1323, 1311, 753, 160, 408, 422, 103, 3356, 2787, 505, 679, 522, 577, 882, 375, 3022, 526, 1836, 107, 1797, 2530, 1575, 122, 296, 844, 5259, 623, 794, 3261, 312, 1497, 375, 631, 2359, 204, 872]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-09_19-54-32_fitness-33266.pkl', 'top_k': 2}"
1499.26,1203.5,5095,67,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=23.233110130378456, num_distinct_overhangs_weight=9.18333687915665, num_rows_with_overhung_holes_weight=1.621734994912436, num_overhung_cells_weight=0.0734640331734456, num_overhanging_cells_weight=0.04289358048963725, num_narrow_gaps_weight=11.67503084319947, sum_of_cell_heights_weight=0.010623544659035037, sum_of_adjacent_height_differences_weight=0.24239973560927663, close_to_top_threshold=3)","[2471, 2276, 2674, 1254, 1935, 336, 810, 2682, 1798, 249, 285, 2809, 2046, 405, 1560, 3128, 4429, 492, 466, 2703, 199, 1289, 271, 673, 95, 580, 1761, 5095, 1153, 3630, 1765, 1422, 224, 67, 652, 541, 197, 1076, 1295, 362, 90, 538, 3894, 379, 1920, 4183, 138, 150, 1676, 4840]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-09_16-46-03_fitness-18241.pkl', 'top_k': 2}"
978.76,719.5,4366,39,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=23.35221535163986, num_distinct_overhangs_weight=6.731663116569113, num_rows_with_overhung_holes_weight=19.550383230947986, num_overhung_cells_weight=0.06675438568579298, num_overhanging_cells_weight=0.008015543847292942, num_narrow_gaps_weight=24.544118343366282, sum_of_cell_heights_weight=0.08880135036220485, sum_of_adjacent_height_differences_weight=3.328331306295884, close_to_top_threshold=1)","[1274, 839, 1014, 4366, 588, 534, 700, 190, 396, 708, 518, 1617, 738, 410, 237, 1535, 673, 1827, 1751, 1046, 105, 721, 718, 1279, 713, 136, 74, 1382, 877, 1074, 54, 2312, 783, 1430, 297, 844, 1336, 2077, 39, 503, 1566, 229, 366, 311, 784, 603, 689, 603, 4343, 1729]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-09_14-02-10_fitness-28367.pkl', 'top_k': 2}"
2253.14,2040.0,7035,17,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=25.677408637994812, num_distinct_overhangs_weight=10.101733540414335, num_rows_with_overhung_holes_weight=7.540266606685237, num_overhung_cells_weight=0.03433509544736629, num_overhanging_cells_weight=0.0598825581737097, num_narrow_gaps_weight=13.004165272476309, sum_of_cell_heights_weight=0.01642388861110685, sum_of_adjacent_height_differences_weight=1.7712622189963427, close_to_top_threshold=2)","[816, 5092, 2143, 1276, 2387, 137, 411, 189, 2299, 1556, 265, 3890, 129, 7035, 296, 2304, 2034, 626, 784, 2913, 2106, 2285, 3066, 3570, 2910, 1644, 6640, 259, 1881, 6164, 1819, 1415, 237, 5084, 2906, 1619, 2046, 205, 1751, 969, 3787, 4510, 3184, 3605, 5295, 1385, 685, 2810, 2221, 17]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\super_elitism\\2025-02-15_20-34-52_fitness-7171.pkl', 'top_k': 3}"
1828.36,1354.0,8456,27,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=24.963819118437257, num_distinct_overhangs_weight=17.63851461491705, num_rows_with_overhung_holes_weight=11.749407443284891, num_overhung_cells_weight=0.3725973248845272, num_overhanging_cells_weight=0.07443275525631136, num_narrow_gaps_weight=14.942875912755587, sum_of_cell_heights_weight=0.026723453471753554, sum_of_adjacent_height_differences_weight=3.6618762713262556, close_to_top_threshold=3)","[1379, 246, 5031, 3263, 2794, 6697, 217, 3137, 159, 659, 1245, 303, 1188, 808, 1690, 2234, 5893, 3108, 1144, 27, 1541, 1082, 289, 8456, 3037, 1138, 1644, 1497, 2692, 2618, 1090, 1423, 161, 517, 74, 1631, 3948, 2745, 33, 954, 396, 1519, 602, 2478, 2066, 214, 1329, 1208, 3169, 645]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\super_elitism\\2025-02-15_20-26-51_fitness-13544.pkl', 'top_k': 3}"
2787.7,1631.0,14342,52,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=120.59339153128317, num_distinct_overhangs_weight=19.594527522473427, num_rows_with_overhung_holes_weight=26.94245946950111, num_overhung_cells_weight=0.1103165964493895, num_overhanging_cells_weight=0.10773286815667242, num_narrow_gaps_weight=39.53110867510161, sum_of_cell_heights_weight=0.07137538281044975, sum_of_adjacent_height_differences_weight=4.137739313437187, close_to_top_threshold=2)","[2120, 2271, 88, 599, 2318, 6686, 52, 5689, 5507, 611, 1630, 1102, 1242, 351, 2686, 974, 4162, 623, 532, 932, 5481, 435, 1023, 1632, 1591, 1326, 9775, 3933, 1182, 6154, 183, 1423, 809, 2394, 4596, 851, 573, 2382, 679, 14342, 5219, 5454, 2716, 10073, 6273, 1389, 1671, 1901, 1213, 2537]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\super_elitism\\2025-02-15_20-12-04_fitness-7416.pkl', 'top_k': 3}"
2864.4,2127.5,13419,201,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=13.39645537447887, num_distinct_overhangs_weight=20.508562839514568, num_rows_with_overhung_holes_weight=32.57176479744688, num_overhung_cells_weight=0.04637595678854437, num_overhanging_cells_weight=0.06949904390557778, num_narrow_gaps_weight=33.502989131882536, sum_of_cell_heights_weight=0.08620425889480886, sum_of_adjacent_height_differences_weight=6.161343028312263, close_to_top_threshold=3)","[406, 2840, 922, 483, 563, 3882, 453, 586, 520, 662, 1542, 3355, 2510, 2077, 1831, 4774, 2045, 8409, 3897, 3786, 1543, 13419, 282, 5509, 2257, 11933, 290, 5600, 1180, 1993, 4376, 1667, 201, 2178, 4598, 3237, 2245, 2229, 2251, 2066, 443, 1379, 3744, 4470, 1486, 2010, 1631, 4346, 4814, 4300]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_22-24-43_fitness-14355.pkl', 'top_k': 3}"
3359.64,2000.5,18630,91,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=45.90394036676326, num_distinct_overhangs_weight=17.035011993001934, num_rows_with_overhung_holes_weight=5.052064142550284, num_overhung_cells_weight=0.46227410305872246, num_overhanging_cells_weight=0.09329773545570547, num_narrow_gaps_weight=18.608304379621817, sum_of_cell_heights_weight=0.04152299070981779, sum_of_adjacent_height_differences_weight=2.9477689303715424, close_to_top_threshold=2)","[5698, 6739, 2306, 4842, 2071, 6982, 1523, 2150, 906, 2355, 1306, 7556, 6848, 410, 1237, 3240, 804, 10772, 3791, 6787, 1313, 178, 5155, 4369, 1238, 2078, 1522, 1313, 923, 941, 724, 3104, 1014, 1365, 705, 91, 18630, 7029, 169, 4044, 684, 3746, 1453, 14463, 109, 8582, 128, 1930, 2215, 444]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_22-06-40_fitness-17088.pkl', 'top_k': 3}"
