mean_score,median_score,max_score,min_score,evaluation_seed,num_games,evaluator_type,evaluator_config,heuristic,scores,extra_info
3393.35,2210.5,17368,31,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=48.001042588370474, num_distinct_overhangs_weight=17.63211293801826, num_rows_with_overhung_holes_weight=4.103493843593777, num_overhung_cells_weight=0.49577689702127775, num_overhanging_cells_weight=0.07880051214655966, num_narrow_gaps_weight=16.868406488472353, sum_of_cell_heights_weight=0.0567467673097628, sum_of_adjacent_height_differences_weight=3.6514732770515397, close_to_top_threshold=2)","[1429, 17368, 608, 3328, 740, 630, 3317, 109, 962, 1865, 4144, 419, 1070, 4575, 579, 4254, 1508, 2526, 2477, 8245, 1168, 3871, 1063, 8208, 94, 879, 1009, 767, 2057, 1893, 975, 1537, 1062, 2360, 2077, 3589, 490, 3823, 6998, 1626, 5476, 2065, 1468, 4624, 1821, 6911, 1410, 1939, 3316, 904, 242, 890, 592, 1629, 852, 1341, 3604, 3047, 2305, 1668, 869, 1125, 1102, 2155, 12554, 350, 1305, 4560, 109, 8843, 3452, 5488, 1266, 2634, 10449, 6165, 1159, 10984, 2239, 31, 3766, 558, 4310, 439, 1944, 4818, 2134, 1969, 12471, 872, 2149, 4095, 2633, 1840, 1565, 3049, 4344, 5699, 1396, 4948, 727, 5014, 1321, 3322, 4576, 6109, 878, 8690, 6045, 2197, 7299, 1556, 6234, 184, 7911, 2383, 13585, 8125, 171, 8896, 691, 2329, 11988, 1640, 6263, 2224, 2312, 3892, 2100, 237, 406, 474, 791, 6609, 4671, 2326, 1560, 1446, 2413, 2872, 102, 7422, 1865, 15706, 7420, 14333, 92, 2479, 1339, 637, 147, 10897, 4235, 368, 238, 2548, 103, 68, 10711, 193, 3703, 116, 6608, 6774, 6154, 1439, 591, 2496, 433, 6701, 3063, 1021, 1922, 13271, 12286, 204, 7867, 557, 9023, 4866, 3228, 229, 3814, 8281, 3618, 1286, 5151, 5279, 3178, 3999, 602, 1210, 1508, 2237, 656, 4960, 3733, 2858, 5891, 846]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_20-52-56_fitness-11437.pkl', 'top_k': 10, 'previous_mean_score': 4350.66, 'previous_median_score': 4005.5, 'previous_max_score': 13342, 'previous_min_score': 64}"
3619.42,2456.5,31713,23,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=49.07077914176868, num_distinct_overhangs_weight=17.744633543510385, num_rows_with_overhung_holes_weight=3.9259191181316013, num_overhung_cells_weight=0.4602530062118976, num_overhanging_cells_weight=0.07842962506415221, num_narrow_gaps_weight=16.08336040712531, sum_of_cell_heights_weight=0.05872854179553649, sum_of_adjacent_height_differences_weight=3.57095748997592, close_to_top_threshold=2)","[7229, 2443, 2216, 6465, 15501, 2396, 837, 109, 698, 172, 318, 426, 397, 334, 1198, 5049, 6119, 1206, 92, 649, 294, 2151, 10620, 10844, 2361, 1999, 3164, 5228, 4448, 2457, 9801, 1928, 1626, 1985, 1700, 5001, 612, 2285, 3430, 31713, 4052, 1355, 2384, 4746, 8224, 4529, 3751, 397, 7529, 1645, 2145, 3791, 3485, 228, 799, 2892, 1596, 4790, 6578, 8033, 2288, 2325, 8046, 1867, 5874, 2243, 8068, 8061, 7163, 2431, 10201, 4328, 411, 4609, 209, 1061, 557, 274, 3621, 23, 3149, 763, 1911, 2166, 280, 3790, 5751, 6848, 391, 186, 2301, 736, 2611, 3007, 291, 5930, 3498, 5794, 3030, 18436, 19534, 2568, 1901, 5205, 655, 1545, 393, 7842, 3073, 300, 359, 8359, 10990, 2370, 563, 444, 804, 3442, 8797, 2517, 1360, 9001, 2927, 3578, 2031, 2633, 400, 772, 2957, 1305, 8137, 3907, 4780, 784, 2845, 292, 2362, 1409, 1726, 6311, 3281, 2594, 1407, 1261, 4079, 2447, 4876, 4265, 3871, 2786, 427, 1306, 6270, 336, 7731, 6698, 103, 3344, 875, 2443, 691, 880, 1183, 2605, 271, 3212, 10616, 4335, 5677, 2470, 1216, 403, 1933, 3080, 271, 2456, 5310, 14918, 8874, 442, 11486, 618, 3126, 2494, 1070, 1759, 16206, 6436, 3182, 1734, 3163, 222, 3441, 2238, 4839, 3023, 1235, 6114, 3240, 858]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_21-08-57_fitness-17454.pkl', 'top_k': 5, 'previous_mean_score': 4093.4, 'previous_median_score': 3838.5, 'previous_max_score': 12354, 'previous_min_score': 139}"
3292.07,2145.5,17799,26,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=49.17322635024023, num_distinct_overhangs_weight=18.390196022890805, num_rows_with_overhung_holes_weight=4.004834508273711, num_overhung_cells_weight=0.4788628184857926, num_overhanging_cells_weight=0.0807824352094556, num_narrow_gaps_weight=15.899309169669015, sum_of_cell_heights_weight=0.05661053706683689, sum_of_adjacent_height_differences_weight=3.533057259028878, close_to_top_threshold=2)","[10932, 210, 122, 8773, 5661, 9047, 830, 9300, 1224, 4629, 313, 4492, 2689, 356, 26, 425, 177, 3347, 100, 213, 2476, 5956, 1477, 252, 741, 4986, 3436, 4200, 443, 1783, 9614, 6102, 230, 1063, 5609, 2016, 433, 2135, 7158, 7415, 1372, 1501, 4099, 587, 1008, 1130, 373, 4622, 2790, 706, 2247, 425, 2573, 796, 2486, 551, 605, 292, 7635, 1244, 4896, 4537, 3988, 456, 2789, 7662, 61, 883, 3239, 8614, 14025, 427, 746, 11128, 596, 2952, 7220, 1961, 3622, 347, 1772, 5211, 310, 1015, 3311, 895, 192, 7150, 10549, 6469, 1130, 9480, 1897, 1120, 1361, 10684, 725, 5809, 2999, 2477, 4309, 1343, 9793, 2156, 11548, 7891, 7155, 6327, 5143, 338, 359, 4330, 1198, 2724, 1697, 2370, 2247, 468, 771, 554, 1378, 236, 798, 2157, 1859, 3296, 2432, 6575, 1994, 2801, 405, 450, 1294, 3112, 1147, 237, 2562, 6656, 2780, 2003, 6966, 3571, 2994, 3038, 1587, 10009, 1252, 1039, 4491, 6320, 2539, 5052, 5486, 4561, 1287, 2872, 897, 8132, 330, 2088, 1057, 3594, 992, 241, 7769, 119, 789, 17799, 630, 1461, 660, 420, 3718, 1126, 141, 5673, 504, 12575, 1526, 1296, 1970, 6643, 9263, 9548, 541, 573, 1132, 3241, 3414, 3085, 6465, 1254, 5271, 6155, 1887, 10731, 1245, 975, 2399, 6990]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_22-06-40_fitness-17088.pkl', 'top_k': 10, 'previous_mean_score': 4057.88, 'previous_median_score': 3762.0, 'previous_max_score': 18693, 'previous_min_score': 47}"
4176.015,2627.0,23487,86,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=30.494377893251343, num_distinct_overhangs_weight=14.331227053601388, num_rows_with_overhung_holes_weight=5.913994198793289, num_overhung_cells_weight=0.4670343731678636, num_overhanging_cells_weight=0.045368498040503455, num_narrow_gaps_weight=21.21634767411395, sum_of_cell_heights_weight=0.0469870414335846, sum_of_adjacent_height_differences_weight=2.871074098767025, close_to_top_threshold=2)","[589, 8787, 2019, 5087, 752, 1676, 1759, 12876, 3685, 2516, 9210, 421, 3363, 817, 4588, 571, 4421, 6609, 7440, 4979, 3673, 1384, 10922, 3337, 241, 1451, 884, 15250, 13922, 2290, 504, 3862, 1726, 6357, 3779, 3207, 2080, 508, 10776, 1254, 5890, 86, 2746, 12078, 1245, 9037, 3573, 411, 4131, 13227, 7972, 3061, 840, 3383, 276, 7064, 1013, 1500, 2045, 1245, 7964, 6318, 1970, 884, 2990, 9404, 8063, 2860, 7819, 2655, 440, 7369, 9160, 861, 1377, 3555, 144, 4509, 7447, 5950, 561, 2378, 186, 2189, 11929, 21298, 8915, 2209, 108, 198, 8520, 3015, 1880, 679, 1323, 6295, 4321, 6183, 2690, 5913, 1472, 6405, 8098, 2031, 8207, 119, 5846, 22881, 1277, 1452, 2475, 13422, 1783, 1335, 2173, 1352, 2926, 3549, 1524, 5549, 600, 4144, 1326, 9871, 2207, 1473, 2687, 19686, 400, 1175, 2604, 490, 3787, 762, 3134, 23487, 12704, 7757, 6853, 193, 1313, 15783, 2111, 834, 1997, 923, 3986, 7661, 1338, 3656, 4341, 8029, 14445, 227, 1870, 5068, 2726, 3420, 679, 9550, 5254, 1766, 1465, 594, 1977, 1120, 112, 4201, 1259, 519, 175, 7670, 666, 744, 129, 7401, 1380, 3720, 8357, 996, 282, 528, 5708, 215, 740, 3565, 4225, 1481, 9174, 16638, 355, 3708, 542, 4602, 2650, 2364, 2195, 1257, 1026, 2346]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_20-13-33_fitness-11619.pkl', 'top_k': 7, 'previous_mean_score': 4144.24, 'previous_median_score': 3691.0, 'previous_max_score': 15698, 'previous_min_score': 158}"
3661.12,2673.5,20161,61,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=43.97549191369389, num_distinct_overhangs_weight=19.37154665142913, num_rows_with_overhung_holes_weight=6.088853162790738, num_overhung_cells_weight=0.5228111795386121, num_overhanging_cells_weight=0.053311830174484896, num_narrow_gaps_weight=21.16912267730407, sum_of_cell_heights_weight=0.05732223446916727, sum_of_adjacent_height_differences_weight=3.889473555020208, close_to_top_threshold=2)","[302, 656, 8062, 2187, 3832, 1984, 641, 11454, 2884, 5649, 1954, 5765, 6001, 13787, 4242, 2750, 1431, 8820, 2110, 5528, 1034, 932, 5685, 704, 318, 2979, 1847, 628, 4765, 6484, 774, 12499, 1587, 2272, 5418, 13946, 1315, 4403, 584, 4985, 4435, 4538, 5080, 2173, 4982, 20161, 377, 9758, 979, 4602, 1257, 3232, 9863, 2969, 1125, 14827, 803, 4019, 2555, 8037, 3877, 5995, 565, 1138, 2717, 296, 2715, 12235, 3252, 2642, 1008, 5383, 4520, 9921, 61, 3089, 1231, 6987, 163, 2432, 4802, 375, 973, 6370, 2842, 3049, 1167, 8980, 114, 150, 6660, 3948, 6392, 494, 950, 3301, 91, 6919, 3892, 12216, 3003, 2918, 1803, 1154, 7223, 4831, 4706, 1965, 4282, 2639, 4193, 8057, 2774, 313, 2175, 447, 2245, 1135, 15731, 2435, 5658, 776, 1621, 4544, 946, 10569, 171, 1795, 3197, 556, 848, 10938, 1293, 2409, 2775, 2865, 2027, 2925, 5132, 1146, 73, 1422, 4757, 564, 1610, 730, 115, 911, 1088, 432, 6588, 2263, 4016, 10605, 1840, 2557, 2833, 1191, 4830, 1825, 1354, 1334, 3776, 2657, 7301, 20086, 1331, 5804, 3733, 2470, 750, 1022, 665, 3899, 1709, 5677, 8357, 1563, 9037, 444, 286, 1327, 7042, 4246, 612, 2690, 6065, 3406, 1429, 4581, 3286, 415, 2253, 1048, 1306, 3913, 1502, 959, 763, 2774]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_19-52-53_fitness-13284.pkl', 'top_k': 6, 'previous_mean_score': 4264.5, 'previous_median_score': 3666.5, 'previous_max_score': 15740, 'previous_min_score': 47}"
3595.88,2668.5,14413,57,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=47.709697485386556, num_distinct_overhangs_weight=17.292453269588403, num_rows_with_overhung_holes_weight=4.759171168493571, num_overhung_cells_weight=0.45745733377887743, num_overhanging_cells_weight=0.09268032825890132, num_narrow_gaps_weight=18.592423324979592, sum_of_cell_heights_weight=0.04131931528977326, sum_of_adjacent_height_differences_weight=3.0302214439337507, close_to_top_threshold=2)","[7325, 2530, 603, 2807, 1603, 799, 3722, 5564, 774, 3293, 1214, 2415, 6365, 7387, 919, 2704, 188, 1566, 3143, 10777, 1173, 2217, 9404, 692, 259, 12293, 1842, 637, 9459, 5846, 57, 2078, 137, 1584, 876, 1026, 2369, 7180, 566, 108, 1946, 6888, 2757, 587, 6617, 224, 2439, 3468, 2209, 1409, 1124, 7171, 3738, 6559, 1514, 5072, 1011, 13085, 8402, 299, 1971, 8138, 2767, 3340, 288, 2668, 3435, 3039, 3681, 13430, 2981, 2176, 6172, 6480, 73, 3462, 2092, 2669, 4965, 5756, 2134, 3182, 14413, 6576, 13561, 3062, 1181, 1395, 6285, 2714, 10872, 1955, 171, 549, 713, 2225, 5712, 99, 3867, 5710, 1902, 4316, 3193, 5780, 4618, 1723, 817, 8122, 236, 871, 565, 2716, 5716, 1744, 10218, 6483, 6144, 12578, 6352, 1017, 720, 5762, 1374, 2299, 6499, 4818, 500, 10170, 1986, 927, 2997, 454, 4069, 660, 443, 3474, 2565, 4896, 4168, 3330, 7046, 13324, 1472, 3041, 493, 738, 735, 2408, 3011, 3114, 3442, 3200, 2362, 2301, 7708, 1168, 4072, 68, 2054, 6091, 1019, 2691, 1080, 5624, 7458, 499, 86, 2471, 2420, 2656, 1757, 837, 6982, 6444, 3243, 3438, 1474, 2481, 13977, 2295, 817, 977, 1674, 2909, 1657, 13496, 1217, 4315, 4640, 8206, 4701, 1151, 1417, 2753, 1873, 3732, 3740, 576, 2664, 4680]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_19-09-55_fitness-16687.pkl', 'top_k': 1, 'previous_mean_score': 4095.06, 'previous_median_score': 3590.0, 'previous_max_score': 24331, 'previous_min_score': 91}"
3878.755,2812.5,18752,34,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=12.069259284424822, num_distinct_overhangs_weight=19.871501722308555, num_rows_with_overhung_holes_weight=10.440276320876798, num_overhung_cells_weight=0.015764188115306083, num_overhanging_cells_weight=0.050782497393198664, num_narrow_gaps_weight=29.5941291657172, sum_of_cell_heights_weight=0.05500144725662171, sum_of_adjacent_height_differences_weight=3.898092655213911, close_to_top_threshold=3)","[8425, 3758, 8149, 2815, 7778, 4990, 1515, 9312, 843, 3845, 7453, 1861, 285, 1785, 10110, 150, 2775, 3638, 2003, 4006, 9240, 1325, 2331, 3201, 924, 4075, 3161, 178, 279, 1637, 4606, 11500, 4337, 7231, 1439, 698, 1817, 2128, 5474, 4512, 3693, 2897, 1343, 472, 15271, 2033, 299, 1771, 3384, 230, 3527, 11246, 18752, 6863, 3068, 11188, 6009, 2722, 4299, 305, 2752, 925, 2549, 3797, 3862, 1764, 2838, 2868, 7028, 382, 10775, 958, 356, 13304, 75, 1055, 9510, 1694, 1273, 3889, 545, 1738, 4744, 1709, 4032, 7141, 6824, 6392, 327, 5949, 2579, 992, 4126, 520, 809, 6763, 2053, 2436, 2999, 8358, 753, 3736, 7753, 3052, 7283, 8413, 423, 6645, 2810, 3078, 2118, 483, 2552, 785, 2178, 3138, 2818, 1589, 208, 345, 2209, 2379, 2909, 221, 1528, 4838, 6180, 7670, 3227, 1661, 2638, 402, 2845, 2074, 1682, 2605, 374, 943, 13977, 5006, 663, 3405, 286, 812, 501, 777, 6356, 6317, 840, 637, 7058, 2184, 5424, 190, 1025, 2477, 13599, 11096, 4544, 14086, 9591, 4572, 4297, 581, 1798, 3236, 93, 2492, 34, 2480, 13676, 3126, 1257, 2905, 285, 1523, 863, 10050, 4832, 136, 1997, 7074, 5525, 5078, 3780, 1241, 9077, 8876, 16532, 6812, 7227, 231, 1481, 2082, 606, 2314, 2275, 7235, 7206, 5819]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_20-13-33_fitness-11619.pkl', 'top_k': 6, 'previous_mean_score': 4449.74, 'previous_median_score': 3587.0, 'previous_max_score': 18904, 'previous_min_score': 70}"
3364.805,2210.0,15963,15,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=45.567201573929374, num_distinct_overhangs_weight=17.01176261863066, num_rows_with_overhung_holes_weight=4.776304760887187, num_overhung_cells_weight=0.46145568833569844, num_overhanging_cells_weight=0.09450311048397685, num_narrow_gaps_weight=19.301712211865844, sum_of_cell_heights_weight=0.041158859139272454, sum_of_adjacent_height_differences_weight=2.8725217793928337, close_to_top_threshold=2)","[8355, 777, 5331, 128, 2060, 1274, 1092, 600, 3793, 2182, 318, 7883, 12343, 4520, 3300, 2719, 1502, 3645, 681, 349, 4512, 2254, 3175, 561, 259, 6725, 7679, 4968, 5307, 2327, 57, 2090, 145, 710, 782, 1818, 596, 6420, 1971, 108, 547, 15, 10343, 5863, 1818, 4545, 2439, 2087, 591, 919, 2129, 1739, 6313, 3342, 832, 1888, 4155, 4722, 5591, 1849, 545, 2349, 5403, 1088, 2800, 2012, 4606, 471, 1814, 8280, 5341, 7370, 1265, 1270, 73, 5735, 69, 4506, 7481, 234, 443, 571, 6165, 2670, 2803, 1207, 1191, 1633, 10715, 2708, 534, 2869, 1896, 5984, 1490, 1465, 369, 99, 1459, 1553, 7489, 2887, 1031, 2079, 1234, 1623, 1279, 7848, 236, 12909, 676, 9269, 4311, 3797, 6462, 1359, 13425, 1373, 2108, 1017, 683, 5542, 1292, 2099, 956, 976, 1969, 711, 8292, 3561, 441, 1590, 1442, 2073, 220, 8107, 2387, 1866, 9195, 3404, 2477, 7657, 1249, 5477, 1212, 4497, 7657, 711, 3314, 8368, 1909, 15963, 6095, 3110, 9736, 1065, 4482, 68, 337, 3576, 5836, 6661, 6637, 2657, 6075, 499, 86, 272, 2388, 10292, 4648, 415, 11308, 10664, 4238, 10408, 2303, 11280, 8120, 3062, 2023, 963, 1865, 1304, 1606, 339, 4410, 3405, 2383, 1642, 2493, 1050, 2365, 2238, 2466, 4429, 4360, 6814, 2370, 830]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_22-06-40_fitness-17088.pkl', 'top_k': 2, 'previous_mean_score': 4178.52, 'previous_median_score': 3526.0, 'previous_max_score': 16264, 'previous_min_score': 116}"
3534.005,2385.5,19745,27,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=46.16047579594711, num_distinct_overhangs_weight=16.687798647778386, num_rows_with_overhung_holes_weight=6.452925886030805, num_overhung_cells_weight=0.513748960503242, num_overhanging_cells_weight=0.03750795979104746, num_narrow_gaps_weight=17.484555232039764, sum_of_cell_heights_weight=0.059441828658238105, sum_of_adjacent_height_differences_weight=3.8801345170094756, close_to_top_threshold=2)","[6840, 1895, 5337, 142, 740, 687, 2352, 203, 708, 5929, 3609, 231, 3564, 1155, 3962, 4618, 4759, 842, 4605, 4280, 3997, 3858, 8348, 6191, 284, 379, 5372, 769, 3169, 3081, 296, 2074, 2587, 9372, 6463, 468, 11204, 3811, 561, 2269, 4019, 2398, 555, 749, 1735, 4529, 13642, 4297, 27, 12471, 10258, 3523, 5795, 3142, 282, 5206, 7237, 105, 6561, 1246, 103, 7714, 3094, 4572, 8330, 8062, 6343, 3573, 8033, 176, 2194, 295, 300, 4614, 66, 2018, 2073, 1936, 1892, 8092, 2551, 1742, 4786, 9522, 2170, 7288, 677, 19745, 147, 417, 4901, 2808, 318, 2150, 15001, 6305, 908, 98, 48, 482, 4453, 939, 399, 6678, 1418, 1632, 9102, 6094, 1250, 1685, 4482, 2726, 2199, 3798, 1752, 442, 1474, 1401, 42, 1011, 688, 9201, 369, 253, 5263, 1542, 174, 8349, 3188, 246, 397, 3656, 1354, 16570, 1568, 2318, 358, 2375, 890, 1382, 1387, 44, 3554, 6290, 771, 3130, 5220, 4931, 7188, 4038, 438, 189, 6243, 311, 19489, 5319, 1379, 1306, 2348, 1207, 2387, 940, 4599, 241, 11384, 3158, 5983, 6050, 393, 2164, 2532, 577, 324, 879, 1039, 8256, 204, 8130, 5834, 2061, 2382, 7438, 3865, 9749, 8902, 1287, 3464, 4216, 659, 3966, 2487, 5592, 1504, 2360, 5573, 2384, 285, 4615, 2939, 3767]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-13_22-07-40_fitness-14640.pkl', 'top_k': 5, 'previous_mean_score': 3586.36, 'previous_median_score': 2165.5, 'previous_max_score': 39991, 'previous_min_score': 25}"
4138.215,2528.0,20431,62,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=44.93073843796585, num_distinct_overhangs_weight=18.924677317522555, num_rows_with_overhung_holes_weight=6.250367671190471, num_overhung_cells_weight=0.5173344896319398, num_overhanging_cells_weight=0.05245755320325902, num_narrow_gaps_weight=21.676562378827274, sum_of_cell_heights_weight=0.05514959443576331, sum_of_adjacent_height_differences_weight=3.959121383459941, close_to_top_threshold=2)","[4194, 782, 11182, 9930, 257, 1877, 2562, 2606, 16313, 2404, 1978, 419, 4539, 2204, 2746, 1301, 1974, 4911, 630, 6057, 6291, 10934, 4412, 2618, 274, 9135, 13466, 2031, 13392, 1882, 2172, 194, 1062, 8212, 458, 586, 6477, 3764, 1365, 1930, 1618, 2153, 5365, 592, 2549, 6436, 13480, 2167, 4730, 520, 254, 1764, 1687, 5921, 688, 1927, 634, 19931, 8173, 156, 7558, 331, 3920, 640, 6625, 6151, 4709, 5009, 2171, 7048, 6543, 10874, 2535, 4635, 62, 1543, 2657, 8260, 1878, 2299, 7287, 3028, 13626, 9488, 2841, 4422, 1435, 1050, 1741, 1657, 2224, 1667, 20431, 2155, 721, 1724, 91, 5285, 2134, 8892, 3023, 6241, 1587, 921, 4043, 1589, 1457, 7049, 1445, 293, 5177, 885, 2797, 2521, 3633, 2011, 601, 1720, 10816, 1018, 2210, 561, 2910, 9473, 5388, 621, 3707, 3810, 575, 922, 4556, 1685, 5391, 2679, 7436, 248, 2290, 11747, 2536, 20368, 10129, 7080, 1411, 834, 2891, 4436, 115, 2009, 4488, 12259, 957, 3907, 4013, 305, 3463, 7956, 251, 9076, 2732, 2089, 1009, 10111, 13177, 8585, 2539, 908, 809, 8121, 2340, 4557, 4986, 4756, 1937, 1924, 1512, 4470, 9400, 597, 1676, 5151, 1364, 1854, 14339, 1208, 1069, 1311, 9559, 5924, 1360, 9043, 877, 2301, 1473, 1835, 2169, 2238, 15273, 4170, 2162, 3595]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_19-52-53_fitness-13284.pkl', 'top_k': 8, 'previous_mean_score': 3471.34, 'previous_median_score': 1942.5, 'previous_max_score': 33323, 'previous_min_score': 40}"
